Region,Day,Cumulative Supply,Cumulative Vaccinations,Opening Supply,Supply Increase,Daily Supply,Daily Vaccinations,Population
BC,2021-01-01,"54,625","17,510","37,115",0,"37,115",0,5147712
BC,2021-01-02,"54,625","17,510","37,115",0,"37,115",0,5147712
BC,2021-01-03,"54,625","17,510","37,115",0,"37,115","8,234",5147712
BC,2021-01-04,"54,625","25,744","28,881",0,"28,881","2,465",5147712
BC,2021-01-05,"54,625","28,209","26,416",0,"26,416","5,456",5147712
BC,2021-01-06,"54,625","33,665","20,960",0,"20,960","7,399",5147712
BC,2021-01-07,"54,625","41,064","13,561","16,575","30,136","5,195",5147712
BC,2021-01-08,"71,200","46,259","24,941",0,"24,941",0,5147712
BC,2021-01-09,"71,200","46,259","24,941",0,"24,941",0,5147712
BC,2021-01-10,"71,200","46,259","24,941",0,"24,941","13,643",5147712
BC,2021-01-11,"71,200","59,902","11,298",0,"11,298","2,392",5147712
BC,2021-01-12,"71,200","62,294","8,906",0,"8,906","1,136",5147712
BC,2021-01-13,"71,200","63,430","7,770","28,275","36,045","6,316",5147712
BC,2021-01-14,"99,475","69,746","29,729",0,"29,729","6,168",5147712
BC,2021-01-15,"99,475","75,914","23,561",0,"23,561",0,5147712
BC,2021-01-16,"99,475","75,914","23,561",0,"23,561",0,5147712
BC,2021-01-17,"99,475","75,914","23,561","18,400","41,961","11,432",5147712
BC,2021-01-18,"117,875","87,346","30,529","15,600","46,129","5,023",5147712
BC,2021-01-19,"133,475","92,369","41,106","7,725","48,831","5,756",5147712
BC,2021-01-20,"141,200","98,125","43,075","3,350","46,425","6,776",5147712
BC,2021-01-21,"144,550","104,901","39,649",0,"39,649","5,665",5147712
BC,2021-01-22,"144,550","110,566","33,984",0,"33,984",0,5147712
BC,2021-01-23,"144,550","110,566","33,984",0,"33,984",0,5147712
BC,2021-01-24,"144,550","110,566","33,984",0,"33,984","9,284",5147712
BC,2021-01-25,"144,550","119,850","24,700",0,"24,700","2,509",5147712
BC,2021-01-26,"144,550","122,359","22,191",0,"22,191","2,006",5147712
BC,2021-01-27,"144,550","124,365","20,185",0,"20,185","2,890",5147712
BC,2021-01-28,"144,550","127,255","17,295",0,"17,295","1,986",5147712
BC,2021-01-29,"144,550","129,241","15,309",0,"15,309",0,5147712
BC,2021-01-30,"144,550","129,241","15,309",0,"15,309",0,5147712
BC,2021-01-31,"144,550","129,241","15,309",0,"15,309","9,651",5147712
BC,2021-02-01,"144,550","138,892","5,658","11,700","17,358","1,560",5147712
BC,2021-02-02,"156,250","140,452","15,798",0,"15,798","1,694",5147712
BC,2021-02-03,"156,250","142,146","14,104",0,"14,104","3,421",5147712
BC,2021-02-04,"156,250","145,567","10,683",0,"10,683","3,997",5147712
BC,2021-02-05,"156,250","149,564","6,686",0,"6,686",0,5147712
BC,2021-02-06,"156,250","149,564","6,686",0,"6,686",0,5147712
BC,2021-02-07,"156,250","149,564","6,686","16,700","23,386","4,932",5147712
BC,2021-02-08,"172,950","154,496","18,454",0,"18,454","1,089",5147712
BC,2021-02-09,"172,950","155,585","17,365",0,"17,365","2,212",5147712
BC,2021-02-10,"172,950","157,797","15,153","15,550","30,703","2,090",5147712
BC,2021-02-11,"188,500","159,887","28,613",0,"28,613","3,095",5147712
BC,2021-02-12,"188,500","162,982","25,518",0,"25,518",0,5147712
BC,2021-02-13,"188,500","162,982","25,518",0,"25,518",0,5147712
BC,2021-02-14,"188,500","162,982","25,518",0,"25,518",0,5147712
BC,2021-02-15,"188,500","162,982","25,518",0,"25,518","8,773",5147712
BC,2021-02-16,"188,500","171,755","16,745",0,"16,745","4,260",5147712
BC,2021-02-17,"188,500","176,015","12,485","45,825","58,310","4,676",5147712
BC,2021-02-18,"234,325","180,691","53,634","9,165","62,799","12,251",5147712
BC,2021-02-19,"243,490","192,942","50,548",0,"50,548",0,5147712
BC,2021-02-20,"243,490","192,942","50,548",0,"50,548",0,5147712
BC,2021-02-21,"243,490","192,942","50,548",0,"50,548","25,784",5147712
BC,2021-02-22,"243,490","218,726","24,764","44,460","69,224","5,628",5147712
BC,2021-02-23,"287,950","224,354","63,596","19,890","83,486","6,521",5147712
BC,2021-02-24,"307,840","230,875","76,965","7,600","84,565","8,958",5147712
BC,2021-02-25,"315,440","239,833","75,607","8,100","83,707","12,540",5147712
BC,2021-02-26,"323,540","252,373","71,167",0,"71,167",0,5147712
BC,2021-02-27,"323,540","252,373","71,167",0,"71,167",0,5147712
BC,2021-02-28,"323,540","252,373","71,167",300,"71,467","23,308",5147712
BC,2021-03-01,"323,840","275,681","48,159","40,180","88,339","7,501",5147712
BC,2021-03-02,"364,020","283,182","80,838","18,720","99,558","6,627",5147712
BC,2021-03-03,"382,740","289,809","92,931","2,340","95,271","9,042",5147712
BC,2021-03-04,"385,080","298,851","86,229",0,"86,229","12,357",5147712
BC,2021-03-05,"385,080","311,208","73,872",0,"73,872",0,5147712
BC,2021-03-06,"385,080","311,208","73,872",0,"73,872",0,5147712
BC,2021-03-07,"385,080","311,208","73,872",0,"73,872","22,119",5147712
BC,2021-03-08,"385,080","333,327","51,753","43,290","95,043","10,054",5147712
BC,2021-03-09,"428,370","343,381","84,989","15,210","100,199","11,959",5147712
BC,2021-03-10,"443,580","355,340","88,240","70,340","158,580","11,451",5147712
BC,2021-03-11,"513,920","366,791","147,129",0,"147,129","13,952",5147712
BC,2021-03-12,"513,920","380,743","133,177",0,"133,177",0,5147712
BC,2021-03-13,"513,920","380,743","133,177",0,"133,177",0,5147712
BC,2021-03-14,"513,920","380,743","133,177",0,"133,177","28,360",5147712
BC,2021-03-15,"513,920","409,103","104,817",0,"104,817","15,414",5147712
BC,2021-03-16,"513,920","424,517","89,403","83,150","172,553","19,623",5147712
BC,2021-03-17,"597,070","444,140","152,930","33,790","186,720","21,444",5147712
BC,2021-03-18,"630,860","465,584","165,276",300,"165,576","24,438",5147712
BC,2021-03-19,"631,160","490,022","141,138",0,"141,138",0,5147712
BC,2021-03-20,"631,160","490,022","141,138",0,"141,138",0,5147712
BC,2021-03-21,"631,160","490,022","141,138",0,"141,138","49,386",5147712
BC,2021-03-22,"631,160","539,408","91,752","105,300","197,052","18,100",5147712
BC,2021-03-23,"736,460","557,508","178,952","50,310","229,262","25,126",5147712
BC,2021-03-24,"786,770","582,634","204,136","5,850","209,986","28,037",5147712
BC,2021-03-25,"792,620","610,671","181,949","17,600","199,549","27,185",5147712
BC,2021-03-26,"810,220","637,856","172,364",0,"172,364",0,5147712
BC,2021-03-27,"810,220","637,856","172,364",0,"172,364",0,5147712
BC,2021-03-28,"810,220","637,856","172,364","16,400","188,764","61,236",5147712
BC,2021-03-29,"826,620","699,092","127,528","107,640","235,168","25,101",5147712
BC,2021-03-30,"934,260","724,193","210,067","46,800","256,867","31,887",5147712
BC,2021-03-31,"981,060","756,080","224,980","8,190","233,170","31,569",5147712
BC,2021-04-01,"989,250","787,649","201,601",0,"201,601",0,5147712
BC,2021-04-02,"989,250","787,649","201,601",0,"201,601","69,152",5147712
BC,2021-04-03,"989,250","856,801","132,449",0,"132,449",0,5147712
BC,2021-04-04,"989,250","856,801","132,449","299,810","432,259","36,789",5147712
BC,2021-04-05,"1,289,060","893,590","395,470",0,"395,470","18,466",5147712
BC,2021-04-06,"1,289,060","912,056","377,004","94,770","471,774","34,040",5147712
BC,2021-04-07,"1,383,830","946,096","437,734",0,"437,734",0,5147712
BC,2021-04-08,"1,383,830","946,096","437,734",0,"437,734","43,400",5147712
BC,2021-04-09,"1,383,830","989,496","394,334","134,625","528,959",0,5147712
BC,2021-04-10,"1,518,455","989,496","528,959",0,"528,959",0,5147712
BC,2021-04-11,"1,518,455","989,496","528,959","39,855","568,814","148,592",5147712
BC,2021-04-12,"1,558,310","1,138,088","420,222",0,"420,222","22,242",5147712
BC,2021-04-13,"1,558,310","1,160,330","397,980",0,"397,980","41,001",5147712
BC,2021-04-14,"1,558,310","1,201,331","356,979","69,030","426,009",0,5147712
BC,2021-04-15,"1,627,340","1,201,331","426,009",0,"426,009","52,275",5147712
BC,2021-04-16,"1,627,340","1,253,606","373,734",0,"373,734",0,5147712
BC,2021-04-17,"1,627,340","1,253,606","373,734",0,"373,734",0,5147712
BC,2021-04-18,"1,627,340","1,253,606","373,734","69,030","442,764","178,980",5147712
BC,2021-04-19,"1,696,370","1,432,586","263,784",0,"263,784","17,222",5147712
BC,2021-04-20,"1,696,370","1,449,808","246,562",0,"246,562","31,747",5147712
BC,2021-04-21,"1,696,370","1,481,555","214,815","147,330","362,145",0,5147712
BC,2021-04-22,"1,843,700","1,481,555","362,145",0,"362,145","40,477",5147712
BC,2021-04-23,"1,843,700","1,522,032","321,668",0,"321,668",0,5147712
BC,2021-04-24,"1,843,700","1,522,032","321,668",0,"321,668",0,5147712
BC,2021-04-25,"1,843,700","1,522,032","321,668","147,330","468,998","138,586",5147712
BC,2021-04-26,"1,991,030","1,660,618","330,412",0,"330,412","15,375",5147712
BC,2021-04-27,"1,991,030","1,675,993","315,037",0,"315,037","28,342",5147712
BC,2021-04-28,"1,991,030","1,704,335","286,695","69,030","355,725",0,5147712
BC,2021-04-29,"2,060,060","1,704,335","355,725",0,"355,725","36,136",5147712
BC,2021-04-30,"2,060,060","1,740,471","319,589",0,"319,589",0,5147712
BC,2021-05-01,"2,060,060","1,740,471","319,589",0,"319,589",0,5147712
BC,2021-05-02,"2,060,060","1,740,471","319,589","69,030","388,619","123,724",5147712
BC,2021-05-03,"2,129,090","1,864,195","264,895",0,"264,895","13,942",5147712
BC,2021-05-04,"2,129,090","1,878,137","250,953",0,"250,953","25,701",5147712
BC,2021-05-05,"2,129,090","1,903,838","225,252","69,615","294,867",0,5147712
BC,2021-05-06,"2,198,705","1,903,838","294,867",0,"294,867","32,768",5147712
BC,2021-05-07,"2,198,705","1,936,606","262,099",0,"262,099",0,5147712
BC,2021-05-08,"2,198,705","1,936,606","262,099",0,"262,099",0,5147712
BC,2021-05-09,"2,198,705","1,936,606","262,099","69,615","331,714","112,193",5147712
BC,2021-05-10,"2,268,320","2,048,799","219,521",0,"219,521","11,738",5147712
BC,2021-05-11,"2,268,320","2,060,537","207,783",0,"207,783","21,638",5147712
BC,2021-05-12,"2,268,320","2,082,175","186,145","69,615","255,760",0,5147712
BC,2021-05-13,"2,337,935","2,082,175","255,760",0,"255,760","27,588",5147712
BC,2021-05-14,"2,337,935","2,109,763","228,172",0,"228,172",0,5147712
BC,2021-05-15,"2,337,935","2,109,763","228,172",0,"228,172",0,5147712
BC,2021-05-16,"2,337,935","2,109,763","228,172","69,615","297,787","94,458",5147712
BC,2021-05-17,"2,407,550","2,204,221","203,329",0,"203,329","11,423",5147712
BC,2021-05-18,"2,407,550","2,215,644","191,906",0,"191,906","21,057",5147712
BC,2021-05-19,"2,407,550","2,236,701","170,849","69,615","240,464",0,5147712
BC,2021-05-20,"2,477,165","2,236,701","240,464",0,"240,464","26,847",5147712
BC,2021-05-21,"2,477,165","2,263,548","213,617",0,"213,617",0,5147712
BC,2021-05-22,"2,477,165","2,263,548","213,617",0,"213,617",0,5147712
BC,2021-05-23,"2,477,165","2,263,548","213,617","69,615","283,232","91,923",5147712
BC,2021-05-24,"2,546,780","2,355,471","191,309",0,"191,309","11,080",5147712
BC,2021-05-25,"2,546,780","2,366,551","180,229",0,"180,229","20,425",5147712
BC,2021-05-26,"2,546,780","2,386,976","159,804","69,615","229,419",0,5147712
BC,2021-05-27,"2,616,395","2,386,976","229,419",0,"229,419","26,041",5147712
BC,2021-05-28,"2,616,395","2,413,017","203,378",0,"203,378",0,5147712
BC,2021-05-29,"2,616,395","2,413,017","203,378",0,"203,378",0,5147712
BC,2021-05-30,"2,616,395","2,413,017","203,378","69,615","272,993","89,165",5147712
BC,2021-05-31,"2,686,010","2,502,182","183,828",0,"183,828","6,102",5147712
BC,2021-06-01,"2,686,010","2,508,284","177,726",0,"177,726","11,249",5147712
BC,2021-06-02,"2,686,010","2,519,533","166,477",0,"166,477",0,5147712
BC,2021-06-03,"2,686,010","2,519,533","166,477",0,"166,477","14,342",5147712
BC,2021-06-04,"2,686,010","2,533,875","152,135",0,"152,135",0,5147712
BC,2021-06-05,"2,686,010","2,533,875","152,135",0,"152,135",0,5147712
BC,2021-06-06,"2,686,010","2,533,875","152,135",0,"152,135","49,106",5147712
BC,2021-06-07,"2,686,010","2,582,981","103,029",0,"103,029","3,436",5147712
BC,2021-06-08,"2,686,010","2,586,417","99,593",0,"99,593","6,335",5147712
BC,2021-06-09,"2,686,010","2,592,752","93,258",0,"93,258",0,5147712
BC,2021-06-10,"2,686,010","2,592,752","93,258",0,"93,258","8,077",5147712
BC,2021-06-11,"2,686,010","2,600,829","85,181",0,"85,181",0,5147712
BC,2021-06-12,"2,686,010","2,600,829","85,181",0,"85,181",0,5147712
BC,2021-06-13,"2,686,010","2,600,829","85,181",0,"85,181","27,654",5147712
BC,2021-06-14,"2,686,010","2,628,483","57,527",0,"57,527","1,919",5147712
BC,2021-06-15,"2,686,010","2,630,402","55,608",0,"55,608","3,537",5147712
BC,2021-06-16,"2,686,010","2,633,939","52,071",0,"52,071",0,5147712
BC,2021-06-17,"2,686,010","2,633,939","52,071",0,"52,071","4,510",5147712
BC,2021-06-18,"2,686,010","2,638,449","47,561",0,"47,561",0,5147712
BC,2021-06-19,"2,686,010","2,638,449","47,561",0,"47,561",0,5147712
BC,2021-06-20,"2,686,010","2,638,449","47,561",0,"47,561","15,442",5147712
BC,2021-06-21,"2,686,010","2,653,891","32,119",0,"32,119","1,070",5147712
BC,2021-06-22,"2,686,010","2,654,961","31,049",0,"31,049","1,972",5147712
BC,2021-06-23,"2,686,010","2,656,933","29,077",0,"29,077",0,5147712
BC,2021-06-24,"2,686,010","2,656,933","29,077",0,"29,077","2,514",5147712
BC,2021-06-25,"2,686,010","2,659,447","26,563",0,"26,563",0,5147712
BC,2021-06-26,"2,686,010","2,659,447","26,563",0,"26,563",0,5147712
BC,2021-06-27,"2,686,010","2,659,447","26,563",0,"26,563","8,607",5147712
BC,2021-06-28,"2,686,010","2,668,054","17,956",0,"17,956",0,5147712
BC,2021-06-29,"2,686,010","2,668,054","17,956",0,"17,956",0,5147712
BC,2021-06-30,"2,686,010","2,668,054","17,956",0,"17,956",0,5147712
BC,2021-07-01,"2,686,010","2,668,054","17,956",0,"17,956",0,5147712
AB,2021-01-01,"46,150","14,244","31,906",0,"31,906",0,4421876
AB,2021-01-02,"46,150","14,244","31,906",0,"31,906",0,4421876
AB,2021-01-03,"46,150","14,244","31,906",0,"31,906","8,617",4421876
AB,2021-01-04,"46,150","22,861","23,289",0,"23,289","3,408",4421876
AB,2021-01-05,"46,150","26,269","19,881",0,"19,881","3,764",4421876
AB,2021-01-06,"46,150","30,033","16,117",0,"16,117","3,831",4421876
AB,2021-01-07,"46,150","33,864","12,286","13,650","25,936","3,822",4421876
AB,2021-01-08,"59,800","37,686","22,114",0,"22,114","4,647",4421876
AB,2021-01-09,"59,800","42,333","17,467",0,"17,467","2,661",4421876
AB,2021-01-10,"59,800","44,994","14,806",0,"14,806","1,797",4421876
AB,2021-01-11,"59,800","46,791","13,009",0,"13,009","5,527",4421876
AB,2021-01-12,"59,800","52,318","7,482","24,375","31,857","5,826",4421876
AB,2021-01-13,"84,175","58,144","26,031",0,"26,031","8,809",4421876
AB,2021-01-14,"84,175","66,953","17,222",0,"17,222","7,157",4421876
AB,2021-01-15,"84,175","74,110","10,065",0,"10,065","7,451",4421876
AB,2021-01-16,"84,175","81,561","2,614","17,100","19,714","4,374",4421876
AB,2021-01-17,"101,275","85,935","15,340",0,"15,340","3,879",4421876
AB,2021-01-18,"101,275","89,814","11,461",0,"11,461","2,501",4421876
AB,2021-01-19,"101,275","92,315","8,960",0,"8,960","2,928",4421876
AB,2021-01-20,"101,275","95,243","6,032",0,"6,032","1,263",4421876
AB,2021-01-21,"101,275","96,506","4,769","21,450","26,219","1,279",4421876
AB,2021-01-22,"122,725","97,785","24,940",0,"24,940","1,022",4421876
AB,2021-01-23,"122,725","98,807","23,918",0,"23,918",240,4421876
AB,2021-01-24,"122,725","99,047","23,678",0,"23,678",406,4421876
AB,2021-01-25,"122,725","99,453","23,272",0,"23,272",361,4421876
AB,2021-01-26,"122,725","99,814","22,911",0,"22,911","1,309",4421876
AB,2021-01-27,"122,725","101,123","21,602",0,"21,602","1,401",4421876
AB,2021-01-28,"122,725","102,524","20,201",0,"20,201","1,803",4421876
AB,2021-01-29,"122,725","104,327","18,398",0,"18,398","1,425",4421876
AB,2021-01-30,"122,725","105,752","16,973",0,"16,973",502,4421876
AB,2021-01-31,"122,725","106,254","16,471",0,"16,471",93,4421876
AB,2021-02-01,"122,725","106,347","16,378",0,"16,378","1,091",4421876
AB,2021-02-02,"122,725","107,438","15,287",0,"15,287","1,903",4421876
AB,2021-02-03,"122,725","109,341","13,384",0,"13,384","3,047",4421876
AB,2021-02-04,"122,725","112,388","10,337","9,750","20,087","1,678",4421876
AB,2021-02-05,"132,475","114,066","18,409",0,"18,409","2,650",4421876
AB,2021-02-06,"132,475","116,716","15,759",0,"15,759","1,668",4421876
AB,2021-02-07,"132,475","118,384","14,091",0,"14,091","1,973",4421876
AB,2021-02-08,"132,475","120,357","12,118",0,"12,118","3,968",4421876
AB,2021-02-09,"132,475","124,325","8,150",0,"8,150","5,127",4421876
AB,2021-02-10,"132,475","129,452","3,023","26,600","29,623","6,123",4421876
AB,2021-02-11,"159,075","135,575","23,500",0,"23,500","4,814",4421876
AB,2021-02-12,"159,075","140,389","18,686",0,"18,686","3,725",4421876
AB,2021-02-13,"159,075","144,114","14,961",0,"14,961","1,727",4421876
AB,2021-02-14,"159,075","145,841","13,234",0,"13,234",762,4421876
AB,2021-02-15,"159,075","146,603","12,472",0,"12,472","2,535",4421876
AB,2021-02-16,"159,075","149,138","9,937",0,"9,937","2,918",4421876
AB,2021-02-17,"159,075","152,056","7,019",0,"7,019","3,476",4421876
AB,2021-02-18,"159,075","155,532","3,543","46,800","50,343","4,891",4421876
AB,2021-02-19,"205,875","160,423","45,452",0,"45,452","5,104",4421876
AB,2021-02-20,"205,875","165,527","40,348",0,"40,348","3,914",4421876
AB,2021-02-21,"205,875","169,441","36,434",0,"36,434","4,098",4421876
AB,2021-02-22,"205,875","173,539","32,336",0,"32,336","7,216",4421876
AB,2021-02-23,"205,875","180,755","25,120",0,"25,120","5,817",4421876
AB,2021-02-24,"205,875","186,572","19,303",0,"19,303","9,000",4421876
AB,2021-02-25,"205,875","195,572","10,303","69,090","79,393","11,728",4421876
AB,2021-02-26,"274,965","207,300","67,665",0,"67,665","11,396",4421876
AB,2021-02-27,"274,965","218,696","56,269",0,"56,269","8,982",4421876
AB,2021-02-28,"274,965","227,678","47,287",0,"47,287","7,830",4421876
AB,2021-03-01,"274,965","235,508","39,457",0,"39,457","9,546",4421876
AB,2021-03-02,"274,965","245,054","29,911",0,"29,911","10,229",4421876
AB,2021-03-03,"274,965","255,283","19,682",0,"19,682","10,948",4421876
AB,2021-03-04,"274,965","266,231","8,734","51,480","60,214","9,488",4421876
AB,2021-03-05,"326,445","275,719","50,726",0,"50,726","6,955",4421876
AB,2021-03-06,"326,445","282,674","43,771",0,"43,771","7,717",4421876
AB,2021-03-07,"326,445","290,391","36,054",0,"36,054","7,301",4421876
AB,2021-03-08,"326,445","297,692","28,753",0,"28,753","6,131",4421876
AB,2021-03-09,"326,445","303,823","22,622","58,500","81,122","5,139",4421876
AB,2021-03-10,"384,945","308,962","75,983","51,480","127,463","8,612",4421876
AB,2021-03-11,"436,425","317,574","118,851",0,"118,851","15,805",4421876
AB,2021-03-12,"436,425","333,379","103,046",0,"103,046","12,756",4421876
AB,2021-03-13,"436,425","346,135","90,290",0,"90,290","11,848",4421876
AB,2021-03-14,"436,425","357,983","78,442",0,"78,442","10,141",4421876
AB,2021-03-15,"436,425","368,124","68,301",0,"68,301","11,758",4421876
AB,2021-03-16,"436,425","379,882","56,543",0,"56,543","17,610",4421876
AB,2021-03-17,"436,425","397,492","38,933","92,420","131,353","21,171",4421876
AB,2021-03-18,"528,845","418,663","110,182",0,"110,182","20,406",4421876
AB,2021-03-19,"528,845","439,069","89,776",0,"89,776","13,621",4421876
AB,2021-03-20,"528,845","452,690","76,155",0,"76,155","7,166",4421876
AB,2021-03-21,"528,845","459,856","68,989",0,"68,989","27,637",4421876
AB,2021-03-22,"528,845","487,493","41,352",0,"41,352","9,787",4421876
AB,2021-03-23,"528,845","497,280","31,565","126,360","157,925","14,968",4421876
AB,2021-03-24,"655,205","512,248","142,957","42,210","185,167","19,923",4421876
AB,2021-03-25,"697,415","532,171","165,244",0,"165,244","26,592",4421876
AB,2021-03-26,"697,415","558,763","138,652",0,"138,652","18,460",4421876
AB,2021-03-27,"697,415","577,223","120,192",0,"120,192","17,500",4421876
AB,2021-03-28,"697,415","594,723","102,692",0,"102,692","13,579",4421876
AB,2021-03-29,"697,415","608,302","89,113",0,"89,113","11,707",4421876
AB,2021-03-30,"697,415","620,009","77,406",0,"77,406","14,988",4421876
AB,2021-03-31,"697,415","634,997","62,418","150,900","213,318","18,013",4421876
AB,2021-04-01,"848,315","653,010","195,305",0,"195,305",0,4421876
AB,2021-04-02,"848,315","653,010","195,305",0,"195,305",0,4421876
AB,2021-04-03,"848,315","653,010","195,305",0,"195,305",0,4421876
AB,2021-04-04,"848,315","653,010","195,305","229,900","425,205","54,472",4421876
AB,2021-04-05,"1,078,215","707,482","370,733",0,"370,733","26,921",4421876
AB,2021-04-06,"1,078,215","734,403","343,812",0,"343,812","21,428",4421876
AB,2021-04-07,"1,078,215","755,831","322,384",0,"322,384",0,4421876
AB,2021-04-08,"1,078,215","755,831","322,384",0,"322,384","29,283",4421876
AB,2021-04-09,"1,078,215","785,114","293,101","129,370","422,471","20,328",4421876
AB,2021-04-10,"1,207,585","805,442","402,143",0,"402,143","19,271",4421876
AB,2021-04-11,"1,207,585","824,713","382,872","129,370","512,242","31,949",4421876
AB,2021-04-12,"1,336,955","856,662","480,293",0,"480,293","35,944",4421876
AB,2021-04-13,"1,336,955","892,606","444,349",0,"444,349","28,610",4421876
AB,2021-04-14,"1,336,955","921,216","415,739","59,670","475,409",0,4421876
AB,2021-04-15,"1,396,625","921,216","475,409",0,"475,409","39,098",4421876
AB,2021-04-16,"1,396,625","960,314","436,311",0,"436,311","27,141",4421876
AB,2021-04-17,"1,396,625","987,455","409,170",0,"409,170","25,730",4421876
AB,2021-04-18,"1,396,625","1,013,185","383,440","59,670","443,110","42,657",4421876
AB,2021-04-19,"1,456,295","1,055,842","400,453",0,"400,453","30,722",4421876
AB,2021-04-20,"1,456,295","1,086,564","369,731",0,"369,731","24,454",4421876
AB,2021-04-21,"1,456,295","1,111,018","345,277","127,070","472,347",0,4421876
AB,2021-04-22,"1,583,365","1,111,018","472,347",0,"472,347","33,418",4421876
AB,2021-04-23,"1,583,365","1,144,436","438,929",0,"438,929","23,198",4421876
AB,2021-04-24,"1,583,365","1,167,634","415,731",0,"415,731","21,992",4421876
AB,2021-04-25,"1,583,365","1,189,626","393,739","127,070","520,809","36,459",4421876
AB,2021-04-26,"1,710,435","1,226,085","484,350",0,"484,350","30,113",4421876
AB,2021-04-27,"1,710,435","1,256,198","454,237",0,"454,237","23,969",4421876
AB,2021-04-28,"1,710,435","1,280,167","430,268","59,670","489,938",0,4421876
AB,2021-04-29,"1,770,105","1,280,167","489,938",0,"489,938","32,755",4421876
AB,2021-04-30,"1,770,105","1,312,922","457,183",0,"457,183","22,738",4421876
AB,2021-05-01,"1,770,105","1,335,660","434,445",0,"434,445","21,556",4421876
AB,2021-05-02,"1,770,105","1,357,216","412,889","59,670","472,559","35,736",4421876
AB,2021-05-03,"1,829,775","1,392,952","436,823",0,"436,823","29,061",4421876
AB,2021-05-04,"1,829,775","1,422,013","407,762",0,"407,762","23,132",4421876
AB,2021-05-05,"1,829,775","1,445,145","384,630","59,670","444,300",0,4421876
AB,2021-05-06,"1,889,445","1,445,145","444,300",0,"444,300","31,611",4421876
AB,2021-05-07,"1,889,445","1,476,756","412,689",0,"412,689","21,944",4421876
AB,2021-05-08,"1,889,445","1,498,700","390,745",0,"390,745","20,803",4421876
AB,2021-05-09,"1,889,445","1,519,503","369,942","59,670","429,612","34,487",4421876
AB,2021-05-10,"1,949,115","1,553,990","395,125",0,"395,125","25,563",4421876
AB,2021-05-11,"1,949,115","1,579,553","369,562",0,"369,562","20,348",4421876
AB,2021-05-12,"1,949,115","1,599,901","349,214","59,670","408,884",0,4421876
AB,2021-05-13,"2,008,785","1,599,901","408,884",0,"408,884","27,806",4421876
AB,2021-05-14,"2,008,785","1,627,707","381,078",0,"381,078","19,303",4421876
AB,2021-05-15,"2,008,785","1,647,010","361,775",0,"361,775","18,299",4421876
AB,2021-05-16,"2,008,785","1,665,309","343,476","59,670","403,146","30,337",4421876
AB,2021-05-17,"2,068,455","1,695,646","372,809",0,"372,809","24,906",4421876
AB,2021-05-18,"2,068,455","1,720,552","347,903",0,"347,903","19,825",4421876
AB,2021-05-19,"2,068,455","1,740,377","328,078","59,670","387,748",0,4421876
AB,2021-05-20,"2,128,125","1,740,377","387,748",0,"387,748","27,092",4421876
AB,2021-05-21,"2,128,125","1,767,469","360,656",0,"360,656","18,807",4421876
AB,2021-05-22,"2,128,125","1,786,276","341,849",0,"341,849","17,829",4421876
AB,2021-05-23,"2,128,125","1,804,105","324,020","59,670","383,690","29,558",4421876
AB,2021-05-24,"2,187,795","1,833,663","354,132",0,"354,132","24,075",4421876
AB,2021-05-25,"2,187,795","1,857,738","330,057",0,"330,057","19,164",4421876
AB,2021-05-26,"2,187,795","1,876,902","310,893","59,670","370,563",0,4421876
AB,2021-05-27,"2,247,465","1,876,902","370,563",0,"370,563","26,188",4421876
AB,2021-05-28,"2,247,465","1,903,090","344,375",0,"344,375","18,180",4421876
AB,2021-05-29,"2,247,465","1,921,270","326,195",0,"326,195","17,234",4421876
AB,2021-05-30,"2,247,465","1,938,504","308,961","59,670","368,631","28,573",4421876
AB,2021-05-31,"2,307,135","1,967,077","340,058",0,"340,058","17,132",4421876
AB,2021-06-01,"2,307,135","1,984,209","322,926",0,"322,926","13,637",4421876
AB,2021-06-02,"2,307,135","1,997,846","309,289",0,"309,289",0,4421876
AB,2021-06-03,"2,307,135","1,997,846","309,289",0,"309,289","18,636",4421876
AB,2021-06-04,"2,307,135","2,016,482","290,653",0,"290,653","12,937",4421876
AB,2021-06-05,"2,307,135","2,029,419","277,716",0,"277,716","12,264",4421876
AB,2021-06-06,"2,307,135","2,041,683","265,452",0,"265,452","20,334",4421876
AB,2021-06-07,"2,307,135","2,062,017","245,118",0,"245,118","12,406",4421876
AB,2021-06-08,"2,307,135","2,074,423","232,712",0,"232,712","9,875",4421876
AB,2021-06-09,"2,307,135","2,084,298","222,837",0,"222,837",0,4421876
AB,2021-06-10,"2,307,135","2,084,298","222,837",0,"222,837","13,495",4421876
AB,2021-06-11,"2,307,135","2,097,793","209,342",0,"209,342","9,368",4421876
AB,2021-06-12,"2,307,135","2,107,161","199,974",0,"199,974","8,881",4421876
AB,2021-06-13,"2,307,135","2,116,042","191,093",0,"191,093","14,723",4421876
AB,2021-06-14,"2,307,135","2,130,765","176,370",0,"176,370","8,927",4421876
AB,2021-06-15,"2,307,135","2,139,692","167,443",0,"167,443","7,106",4421876
AB,2021-06-16,"2,307,135","2,146,798","160,337",0,"160,337",0,4421876
AB,2021-06-17,"2,307,135","2,146,798","160,337",0,"160,337","9,710",4421876
AB,2021-06-18,"2,307,135","2,156,508","150,627",0,"150,627","6,741",4421876
AB,2021-06-19,"2,307,135","2,163,249","143,886",0,"143,886","6,390",4421876
AB,2021-06-20,"2,307,135","2,169,639","137,496",0,"137,496","10,594",4421876
